Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours,Rainfall,Yield
9,27,0.42,0.56,1,0.19,1,1,467.2,494,3000
321,467,0.42,0.56,1,0.19,1,1,467.2,494,1454.82866
6781,10172,0.42,0.56,1,0.19,1,1,467.2,494,1500.073735
2,6,0.42,0.56,1,0.19,1,1,467.2,494,3000
240,352,0.42,0.56,1,0.19,1,1,467.2,494,1466.666667
6489,10953,0.42,0.56,1,0.19,1,1,467.2,494,1687.933426
328,732,0.42,0.56,1,0.19,1,1,467.2,494,2231.707317
710,1174,0.42,0.56,1,0.19,1,1,467.2,494,1653.521127
6550,11705,0.42,0.56,1,0.19,1,1,467.2,494,1787.022901
303,560,0.42,0.56,1,0.19,1,1,467.2,494,1848.184818
6516,12823,0.42,0.56,1,0.19,1,1,467.2,494,1967.925107
11,39,0.42,0.56,1,0.19,1,1,467.2,494,3545.454545
309,568,0.42,0.56,1,0.19,1,1,467.2,494,1838.187702
6568,12486,0.42,0.56,1,0.19,1,1,467.2,494,1901.035323
114,170,0.42,0.56,1,0.19,1,1,467.2,494,1491.22807
309,549,0.42,0.56,1,0.19,1,1,467.2,494,1776.699029
3314,4958,0.42,0.56,1,0.19,1,1,467.2,494,1496.077248
6,9,0.42,0.56,1,0.19,1,1,467.2,494,1500
2291,4047,0.42,0.56,1,0.19,1,1,467.2,494,1766.477521
6,6,0.42,0.56,1,0.19,1,1,467.2,494,1000
2027,2442,0.42,0.56,1,0.19,1,1,467.2,494,1204.736063
13,19,0.42,0.56,1,0.19,1,1,467.2,494,1461.538462
791,1648,0.42,0.56,1,0.19,1,1,467.2,494,2083.438685
17,28,0.42,0.56,1,0.19,1,1,467.2,494,1647.058824
1047,2511,0.42,0.56,1,0.19,1,1,467.2,494,2398.280802
7,11,0.42,0.56,1,0.19,1,1,467.2,494,1571.428571
490,608,0.42,0.56,1,0.19,1,1,467.2,494,1240.816327
13,14,0.42,0.56,1,0.19,1,1,467.2,494,1076.923077
372,506,0.42,0.56,1,0.19,1,1,467.2,494,1360.215054
238,262,0.42,0.56,1,0.19,1,1,467.2,494,1100.840336
157,244,0.42,0.56,1,0.19,1,1,467.2,494,1554.140127
248,466,0.42,0.56,1,0.19,1,1,467.2,494,1879.032258
12,23,0.42,0.56,1,0.19,1,1,467.2,494,1916.666667
24,53,0.42,0.56,1,0.19,1,1,467.2,494,2208.333333
2,3,0.42,0.56,1,0.19,1,1,467.2,494,1500
19,36,0.42,0.56,1,0.19,1,1,467.2,494,1894.736842
6,13,0.42,0.56,1,0.19,1,1,467.2,494,2166.666667
22,53,0.42,0.56,1,0.19,1,1,467.2,494,2409.090909
31,73,0.42,0.56,1,0.19,1,1,467.2,494,2354.83871
1,2,0.42,0.56,1,0.19,1,1,467.2,494,2000
71653,71653,0.42,0.56,1,0.19,1,1,467.2,494,1000
242,382,0.42,0.56,1,0.19,1,1,467.2,494,1578.512397
74579,34903,0.42,0.56,1,0.19,1,1,467.2,494,468.0003754
252,256,0.42,0.56,1,0.19,1,1,467.2,494,1015.873016
74800,75473,0.42,0.56,1,0.19,1,1,467.2,494,1008.997326
346,501,0.42,0.56,1,0.19,1,1,467.2,494,1447.976879
75226,67252,0.42,0.56,1,0.19,1,1,467.2,494,893.9994151
362,587,0.42,0.56,1,0.19,1,1,467.2,494,1621.546961
92087,108663,0.42,0.56,1,0.19,1,1,467.2,494,1180.003692
1591,2592,0.42,0.56,1,0.19,1,1,467.2,494,1629.164048
85116,104437,0.42,0.56,1,0.19,1,1,467.2,494,1226.996099
2341,2591,0.42,0.56,1,0.19,1,1,467.2,494,1106.791969
81763,99914,0.42,0.56,1,0.19,1,1,467.2,494,1221.995279
118,161,0.42,0.56,1,0.19,1,1,467.2,494,1364.40678
1547,2115,0.42,0.56,1,0.19,1,1,467.2,494,1367.16225
86097,113648,0.42,0.56,1,0.19,1,1,467.2,494,1319.999535
105,487,0.42,0.56,1,0.19,1,1,467.2,494,4638.095238
80947,91551,0.42,0.56,1,0.19,1,1,467.2,494,1130.999296
81417,87849,0.42,0.56,1,0.19,1,1,467.2,494,1079.0007
161,507,0.42,0.56,1,0.19,1,1,467.2,494,3149.068323
2090,2771,0.42,0.56,1,0.19,1,1,467.2,494,1325.837321
84957,95407,0.42,0.56,1,0.19,1,1,467.2,494,1123.003402
90,253,0.42,0.56,1,0.19,1,1,467.2,494,2811.111111
1835,2637,0.42,0.56,1,0.19,1,1,467.2,494,1437.057221
70290,70009,0.42,0.56,1,0.19,1,1,467.2,494,996.0022763
152,399,0.42,0.56,1,0.19,1,1,467.2,494,2625
2209,3305,0.42,0.56,1,0.19,1,1,467.2,494,1496.152105
77863,86895,0.42,0.56,1,0.19,1,1,467.2,494,1115.998613
96,293,0.42,0.56,1,0.19,1,1,467.2,494,3052.083333
1428,2078,0.42,0.56,1,0.19,1,1,467.2,494,1455.182073
78768,90032,0.42,0.56,1,0.19,1,1,467.2,494,1143.002234
156,469,0.42,0.56,1,0.19,1,1,467.2,494,3006.410256
2368,3471,0.42,0.56,1,0.19,1,1,467.2,494,1465.793919
75393,91527,0.42,0.56,1,0.19,1,1,467.2,494,1213.998647
1019,2276,0.42,0.56,1,0.19,1,1,467.2,494,2233.562316
2227,3681,0.42,0.56,1,0.19,1,1,467.2,494,1652.896273
73289,95642,0.42,0.56,1,0.19,1,1,467.2,494,1304.998022
78,244,0.42,0.56,1,0.19,1,1,467.2,494,3128.205128
2023,3737,0.42,0.56,1,0.19,1,1,467.2,494,1847.25655
74878,103856,0.42,0.56,1,0.19,1,1,467.2,494,1387.002858
453,1609,0.42,0.56,1,0.19,1,1,467.2,494,3551.87638
1991,3658,0.42,0.56,1,0.19,1,1,467.2,494,1837.267705
66628,85017,0.42,0.56,1,0.19,1,1,467.2,494,1275.995077
743,1778,0.42,0.56,1,0.19,1,1,467.2,494,2393.001346
2254,4008,0.42,0.56,1,0.19,1,1,467.2,494,1778.172138
22549,23180,0.42,0.56,1,0.19,1,1,467.2,494,1027.983503
223,352,0.42,0.56,1,0.19,1,1,467.2,494,1578.475336
21530,19355,0.42,0.56,1,0.19,1,1,467.2,494,898.97817
152,154,0.42,0.56,1,0.19,1,1,467.2,494,1013.157895
21212,33918,0.42,0.56,1,0.19,1,1,467.2,494,1599.000566
175,254,0.42,0.56,1,0.19,1,1,467.2,494,1451.428571
21475,34038,0.42,0.56,1,0.19,1,1,467.2,494,1585.005821
166,269,0.42,0.56,1,0.19,1,1,467.2,494,1620.481928
21136,27646,0.42,0.56,1,0.19,1,1,467.2,494,1308.005299
336,547,0.42,0.56,1,0.19,1,1,467.2,494,1627.97619
22189,31752,0.42,0.56,1,0.19,1,1,467.2,494,1430.979314
468,518,0.42,0.56,1,0.19,1,1,467.2,494,1106.837607
24969,16804,0.42,0.56,1,0.19,1,1,467.2,494,672.9945132
520,711,0.42,0.56,1,0.19,1,1,467.2,494,1367.307692
734,1003,0.42,0.56,1,0.19,1,1,467.2,494,1366.485014
25513,26738,0.42,0.56,1,0.19,1,1,467.2,494,1048.014738
711,3013,0.42,0.56,1,0.19,1,1,467.2,494,4237.69339
27138,21005,0.42,0.56,1,0.19,1,1,467.2,494,774.0069276
26231,23293,0.42,0.56,1,0.19,1,1,467.2,494,887.9951203
710,2059,0.42,0.56,1,0.19,1,1,467.2,494,2900
959,1272,0.42,0.56,1,0.19,1,1,467.2,494,1326.381648
24977,17434,0.42,0.56,1,0.19,1,1,467.2,494,698.002162
530,1415,0.42,0.56,1,0.19,1,1,467.2,494,2669.811321
686,986,0.42,0.56,1,0.19,1,1,467.2,494,1437.317784
11061,1349,0.42,0.56,1,0.19,1,1,467.2,494,121.9600398
628,1648,0.42,0.56,1,0.19,1,1,467.2,494,2624.203822
714,1068,0.42,0.56,1,0.19,1,1,467.2,494,1495.798319
4950,6692,0.42,0.56,1,0.19,1,1,467.2,494,1351.919192
926,2829,0.42,0.56,1,0.19,1,1,467.2,494,3055.075594
726,1056,0.42,0.56,1,0.19,1,1,467.2,494,1454.545455
27613,41392,0.42,0.56,1,0.19,1,1,467.2,494,1499.004092
989,2971,0.42,0.56,1,0.19,1,1,467.2,494,3004.044489
878,1287,0.42,0.56,1,0.19,1,1,467.2,494,1465.831435
27855,47047,0.42,0.56,1,0.19,1,1,467.2,494,1688.996589
2191,4893,0.42,0.56,1,0.19,1,1,467.2,494,2233.226837
969,1602,0.42,0.56,1,0.19,1,1,467.2,494,1653.250774
28154,49917,0.42,0.56,1,0.19,1,1,467.2,494,1772.998508
4525,14168,0.42,0.56,1,0.19,1,1,467.2,494,3131.049724
819,1512,0.42,0.56,1,0.19,1,1,467.2,494,1846.153846
28043,35783,0.42,0.56,1,0.19,1,1,467.2,494,1276.004707
3258,11576,0.42,0.56,1,0.19,1,1,467.2,494,3553.100061
762,1400,0.42,0.56,1,0.19,1,1,467.2,494,1837.270341
27434,40575,0.42,0.56,1,0.19,1,1,467.2,494,1479.004155
3876,5783,0.42,0.56,1,0.19,1,1,467.2,494,1492.002064
745,1325,0.42,0.56,1,0.19,1,1,467.2,494,1778.52349
11460,9810,0.42,0.56,1,0.19,1,1,467.2,494,856.0209424
60,95,0.42,0.56,1,0.19,1,1,467.2,494,1583.333333
11247,3385,0.42,0.56,1,0.19,1,1,467.2,494,300.9691473
48,49,0.42,0.56,1,0.19,1,1,467.2,494,1020.833333
11297,13206,0.42,0.56,1,0.19,1,1,467.2,494,1168.982916
51,74,0.42,0.56,1,0.19,1,1,467.2,494,1450.980392
6103,4614,0.42,0.56,1,0.19,1,1,467.2,494,756.0216287
58,94,0.42,0.56,1,0.19,1,1,467.2,494,1620.689655
5595,4442,0.42,0.56,1,0.19,1,1,467.2,494,793.9231457
123,200,0.42,0.56,1,0.19,1,1,467.2,494,1626.01626
3957,2944,0.42,0.56,1,0.19,1,1,467.2,494,743.9979783
100,111,0.42,0.56,1,0.19,1,1,467.2,494,1110
5743,5243,0.42,0.56,1,0.19,1,1,467.2,494,912.9374891
11,15,0.42,0.56,1,0.19,1,1,467.2,494,1363.636364
146,199,0.42,0.56,1,0.19,1,1,467.2,494,1363.013699
8359,5158,0.42,0.56,1,0.19,1,1,467.2,494,617.0594569
5743,5512,0.42,0.56,1,0.19,1,1,467.2,494,959.77712
8525,7919,0.42,0.56,1,0.19,1,1,467.2,494,928.914956
179,237,0.42,0.56,1,0.19,1,1,467.2,494,1324.022346
5573,5610,0.42,0.56,1,0.19,1,1,467.2,494,1006.639153
198,284,0.42,0.56,1,0.19,1,1,467.2,494,1434.343434
8807,7142,0.42,0.56,1,0.19,1,1,467.2,494,810.9458385
206,308,0.42,0.56,1,0.19,1,1,467.2,494,1495.145631
9654,10007,0.42,0.56,1,0.19,1,1,467.2,494,1036.565154
245,356,0.42,0.56,1,0.19,1,1,467.2,494,1453.061224
8288,8654,0.42,0.56,1,0.19,1,1,467.2,494,1044.160232
253,371,0.42,0.56,1,0.19,1,1,467.2,494,1466.403162
6392,6724,0.42,0.56,1,0.19,1,1,467.2,494,1051.939925
65,145,0.42,0.56,1,0.19,1,1,467.2,494,2230.769231
249,412,0.42,0.56,1,0.19,1,1,467.2,494,1654.618474
7388,8747,0.42,0.56,1,0.19,1,1,467.2,494,1183.946941
270,499,0.42,0.56,1,0.19,1,1,467.2,494,1848.148148
2160,2650,0.42,0.56,1,0.19,1,1,467.2,494,1226.851852
33,117,0.42,0.56,1,0.19,1,1,467.2,494,3545.454545
127,233,0.42,0.56,1,0.19,1,1,467.2,494,1834.645669
7772,9241,0.42,0.56,1,0.19,1,1,467.2,494,1189.011837
428,1024,0.42,0.56,1,0.19,1,1,467.2,494,2392.523364
266,473,0.42,0.56,1,0.19,1,1,467.2,494,1778.195489
9,14,0.42,0.56,1,0.19,1,1,467.2,494,1555.555556
5,5,0.42,0.56,1,0.19,1,1,467.2,494,1000
3,2,0.42,0.56,1,0.19,1,1,467.2,494,666.6666667
9,7,0.42,0.56,1,0.19,1,1,467.2,494,777.7777778
6,6,0.42,0.56,1,0.19,1,1,467.2,494,1000
2,1,0.42,0.56,1,0.19,1,1,467.2,494,500
4,5,0.42,0.56,1,0.19,1,1,467.2,494,1250
7,11,0.42,0.56,1,0.19,1,1,467.2,494,1571.428571
1,1,0.42,0.56,1,0.19,1,1,467.2,494,1000
20,26,0.42,0.56,1,0.19,1,1,467.2,494,1300
17,24,0.42,0.56,1,0.19,1,1,467.2,494,1411.764706
2,3,0.42,0.56,1,0.19,1,1,467.2,494,1500
4,6,0.42,0.56,1,0.19,1,1,467.2,494,1500
41,60,0.42,0.56,1,0.19,1,1,467.2,494,1463.414634
6,7,0.42,0.56,1,0.19,1,1,467.2,494,1166.666667
9,16,0.42,0.56,1,0.19,1,1,467.2,494,1777.777778
4,7,0.42,0.56,1,0.19,1,1,467.2,494,1750
109,387,0.42,0.56,1,0.19,1,1,467.2,494,3550.458716
3,5,0.42,0.56,1,0.19,1,1,467.2,494,1666.666667
6310,5698,0.42,0.56,1,0.19,1,1,467.2,494,903.0110935
523,826,0.42,0.56,1,0.19,1,1,467.2,494,1579.349904
6207,4326,0.42,0.56,1,0.19,1,1,467.2,494,696.9550507
615,624,0.42,0.56,1,0.19,1,1,467.2,494,1014.634146
5439,5036,0.42,0.56,1,0.19,1,1,467.2,494,925.9054973
650,942,0.42,0.56,1,0.19,1,1,467.2,494,1449.230769
5109,7157,0.42,0.56,1,0.19,1,1,467.2,494,1400.861225
782,1269,0.42,0.56,1,0.19,1,1,467.2,494,1622.762148
4891,8271,0.42,0.56,1,0.19,1,1,467.2,494,1691.065222
767,1249,0.42,0.56,1,0.19,1,1,467.2,494,1628.422425
5230,4414,0.42,0.56,1,0.19,1,1,467.2,494,843.9770554
737,816,0.42,0.56,1,0.19,1,1,467.2,494,1107.191316
6037,3779,0.42,0.56,1,0.19,1,1,467.2,494,625.9731655
4,5,0.42,0.56,1,0.19,1,1,467.2,494,1250
820,1121,0.42,0.56,1,0.19,1,1,467.2,494,1367.073171
6414,9698,0.42,0.56,1,0.19,1,1,467.2,494,1512.004989
4390,5013,0.42,0.56,1,0.19,1,1,467.2,494,1141.91344
6231,3957,0.42,0.56,1,0.19,1,1,467.2,494,635.0505537
906,1201,0.42,0.56,1,0.19,1,1,467.2,494,1325.607064
7085,4513,0.42,0.56,1,0.19,1,1,467.2,494,636.9795342
906,1302,0.42,0.56,1,0.19,1,1,467.2,494,1437.086093
4816,19,0.42,0.56,1,0.19,1,1,467.2,494,3.945182724
484,724,0.42,0.56,1,0.19,1,1,467.2,494,1495.867769
5066,2467,0.42,0.56,1,0.19,1,1,467.2,494,486.97197
2,6,0.42,0.56,1,0.19,1,1,467.2,494,3000
507,738,0.42,0.56,1,0.19,1,1,467.2,494,1455.621302
4423,3967,0.42,0.56,1,0.19,1,1,467.2,494,896.9025548
17,51,0.42,0.56,1,0.19,1,1,467.2,494,3000
480,704,0.42,0.56,1,0.19,1,1,467.2,494,1466.666667
3713,3137,0.42,0.56,1,0.19,1,1,467.2,494,844.8693779
17,41,0.42,0.56,1,0.19,1,1,467.2,494,2411.764706
562,929,0.42,0.56,1,0.19,1,1,467.2,494,1653.024911
3464,2186,0.42,0.56,1,0.19,1,1,467.2,494,631.0623557
473,874,0.42,0.56,1,0.19,1,1,467.2,494,1847.780127
3450,3402,0.42,0.56,1,0.19,1,1,467.2,494,986.0869565
6,21,0.42,0.56,1,0.19,1,1,467.2,494,3500
420,772,0.42,0.56,1,0.19,1,1,467.2,494,1838.095238
2980,2166,0.42,0.56,1,0.19,1,1,467.2,494,726.8456376
85,204,0.42,0.56,1,0.19,1,1,467.2,494,2400
299,532,0.42,0.56,1,0.19,1,1,467.2,494,1779.264214
488,639,0.42,0.56,1,0.19,1,1,467.2,494,1309.42623
37,58,0.42,0.56,1,0.19,1,1,467.2,494,1567.567568
709,149,0.42,0.56,1,0.19,1,1,467.2,494,210.1551481
50,51,0.42,0.56,1,0.19,1,1,467.2,494,1020
254,377,0.42,0.56,1,0.19,1,1,467.2,494,1484.251969
42,61,0.42,0.56,1,0.19,1,1,467.2,494,1452.380952
245,452,0.42,0.56,1,0.19,1,1,467.2,494,1844.897959
54,88,0.42,0.56,1,0.19,1,1,467.2,494,1629.62963
269,395,0.42,0.56,1,0.19,1,1,467.2,494,1468.401487
154,251,0.42,0.56,1,0.19,1,1,467.2,494,1629.87013
296,315,0.42,0.56,1,0.19,1,1,467.2,494,1064.189189
161,178,0.42,0.56,1,0.19,1,1,467.2,494,1105.590062
382,728,0.42,0.56,1,0.19,1,1,467.2,494,1905.759162
142,194,0.42,0.56,1,0.19,1,1,467.2,494,1366.197183
290,445,0.42,0.56,1,0.19,1,1,467.2,494,1534.482759
156,233,0.42,0.56,1,0.19,1,1,467.2,494,1493.589744
292,493,0.42,0.56,1,0.19,1,1,467.2,494,1688.356164
244,324,0.42,0.56,1,0.19,1,1,467.2,494,1327.868852
245,405,0.42,0.56,1,0.19,1,1,467.2,494,1653.061224
147,211,0.42,0.56,1,0.19,1,1,467.2,494,1435.37415
196,379,0.42,0.56,1,0.19,1,1,467.2,494,1933.673469
90,135,0.42,0.56,1,0.19,1,1,467.2,494,1500
279,522,0.42,0.56,1,0.19,1,1,467.2,494,1870.967742
95,138,0.42,0.56,1,0.19,1,1,467.2,494,1452.631579
247,403,0.42,0.56,1,0.19,1,1,467.2,494,1631.578947
113,166,0.42,0.56,1,0.19,1,1,467.2,494,1469.026549
225,428,0.42,0.56,1,0.19,1,1,467.2,494,1902.222222
158,261,0.42,0.56,1,0.19,1,1,467.2,494,1651.898734
260,546,0.42,0.56,1,0.19,1,1,467.2,494,2100
70,129,0.42,0.56,1,0.19,1,1,467.2,494,1842.857143
464,941,0.42,0.56,1,0.19,1,1,467.2,494,2028.017241
125,230,0.42,0.56,1,0.19,1,1,467.2,494,1840
54,106,0.42,0.56,1,0.19,1,1,467.2,494,1962.962963
413,734,0.42,0.56,1,0.19,1,1,467.2,494,1777.239709
5624,7182,0.42,0.56,1,0.19,1,1,467.2,494,1277.027027
112,177,0.42,0.56,1,0.19,1,1,467.2,494,1580.357143
5116,2226,0.42,0.56,1,0.19,1,1,467.2,494,435.1055512
122,124,0.42,0.56,1,0.19,1,1,467.2,494,1016.393443
5030,7098,0.42,0.56,1,0.19,1,1,467.2,494,1411.133201
126,183,0.42,0.56,1,0.19,1,1,467.2,494,1452.380952
4737,2142,0.42,0.56,1,0.19,1,1,467.2,494,452.1849272
132,214,0.42,0.56,1,0.19,1,1,467.2,494,1621.212121
3431,2474,0.42,0.56,1,0.19,1,1,467.2,494,721.0725736
136,222,0.42,0.56,1,0.19,1,1,467.2,494,1632.352941
2915,2533,0.42,0.56,1,0.19,1,1,467.2,494,868.9536878
142,157,0.42,0.56,1,0.19,1,1,467.2,494,1105.633803
3544,3569,0.42,0.56,1,0.19,1,1,467.2,494,1007.054176
7,10,0.42,0.56,1,0.19,1,1,467.2,494,1428.571429
144,197,0.42,0.56,1,0.19,1,1,467.2,494,1368.055556
3695,5683,0.42,0.56,1,0.19,1,1,467.2,494,1538.024357
5,23,0.42,0.56,1,0.19,1,1,467.2,494,4600
5571,7153,0.42,0.56,1,0.19,1,1,467.2,494,1283.970562
3842,5095,0.42,0.56,1,0.19,1,1,467.2,494,1326.132223
6,19,0.42,0.56,1,0.19,1,1,467.2,494,3166.666667
170,225,0.42,0.56,1,0.19,1,1,467.2,494,1323.529412
3944,5668,0.42,0.56,1,0.19,1,1,467.2,494,1437.119675
5,14,0.42,0.56,1,0.19,1,1,467.2,494,2800
150,216,0.42,0.56,1,0.19,1,1,467.2,494,1440
2897,4334,0.42,0.56,1,0.19,1,1,467.2,494,1496.030376
6,16,0.42,0.56,1,0.19,1,1,467.2,494,2666.666667
155,232,0.42,0.56,1,0.19,1,1,467.2,494,1496.774194
3757,5466,0.42,0.56,1,0.19,1,1,467.2,494,1454.884216
7,21,0.42,0.56,1,0.19,1,1,467.2,494,3000
162,236,0.42,0.56,1,0.19,1,1,467.2,494,1456.790123
3681,4248,0.42,0.56,1,0.19,1,1,467.2,494,1154.03423
8,24,0.42,0.56,1,0.19,1,1,467.2,494,3000
166,243,0.42,0.56,1,0.19,1,1,467.2,494,1463.855422
2502,4404,0.42,0.56,1,0.19,1,1,467.2,494,1760.191847
22,53,0.42,0.56,1,0.19,1,1,467.2,494,2409.090909
144,238,0.42,0.56,1,0.19,1,1,467.2,494,1652.777778
2382,4400,0.42,0.56,1,0.19,1,1,467.2,494,1847.187238
34,107,0.42,0.56,1,0.19,1,1,467.2,494,3147.058824
163,301,0.42,0.56,1,0.19,1,1,467.2,494,1846.625767
2518,4626,0.42,0.56,1,0.19,1,1,467.2,494,1837.172359
19,68,0.42,0.56,1,0.19,1,1,467.2,494,3578.947368
157,288,0.42,0.56,1,0.19,1,1,467.2,494,1834.394904
2273,4041,0.42,0.56,1,0.19,1,1,467.2,494,1777.826661
1,3,0.42,0.56,1,0.19,1,1,467.2,494,3000
200,356,0.42,0.56,1,0.19,1,1,467.2,494,1780
296,520,0.42,0.56,1,0.19,1,1,467.2,494,1756.756757
6,9,0.42,0.56,1,0.19,1,1,467.2,494,1500
304,337,0.42,0.56,1,0.19,1,1,467.2,494,1108.552632
27,28,0.42,0.56,1,0.19,1,1,467.2,494,1037.037037
131,201,0.42,0.56,1,0.19,1,1,467.2,494,1534.351145
3,4,0.42,0.56,1,0.19,1,1,467.2,494,1333.333333
158,207,0.42,0.56,1,0.19,1,1,467.2,494,1310.126582
17,26,0.42,0.56,1,0.19,1,1,467.2,494,1529.411765
1,2,0.42,0.56,1,0.19,1,1,467.2,494,2000
24,27,0.42,0.56,1,0.19,1,1,467.2,494,1125
16,18,0.42,0.56,1,0.19,1,1,467.2,494,1125
3,3,0.42,0.56,1,0.19,1,1,467.2,494,1000
5,7,0.42,0.56,1,0.19,1,1,467.2,494,1400
10,14,0.42,0.56,1,0.19,1,1,467.2,494,1400
25,29,0.42,0.56,1,0.19,1,1,467.2,494,1160
2,2,0.42,0.56,1,0.19,1,1,467.2,494,1000
29,28,0.42,0.56,1,0.19,1,1,467.2,494,965.5172414
8,11,0.42,0.56,1,0.19,1,1,467.2,494,1375
3,4,0.42,0.56,1,0.19,1,1,467.2,494,1333.333333
5,14,0.42,0.56,1,0.19,1,1,467.2,494,2800
14,20,0.42,0.56,1,0.19,1,1,467.2,494,1428.571429
17,25,0.42,0.56,1,0.19,1,1,467.2,494,1470.588235
12,18,0.42,0.56,1,0.19,1,1,467.2,494,1500
7,10,0.42,0.56,1,0.19,1,1,467.2,494,1428.571429
4,5,0.42,0.56,1,0.19,1,1,467.2,494,1250
8,12,0.42,0.56,1,0.19,1,1,467.2,494,1500
5,12,0.42,0.56,1,0.19,1,1,467.2,494,2400
8,13,0.42,0.56,1,0.19,1,1,467.2,494,1625
13,24,0.42,0.56,1,0.19,1,1,467.2,494,1846.153846
26,41,0.42,0.56,1,0.19,1,1,467.2,494,1576.923077
15,53,0.42,0.56,1,0.19,1,1,467.2,494,3533.333333
5,9,0.42,0.56,1,0.19,1,1,467.2,494,1800
2,5,0.42,0.56,1,0.19,1,1,467.2,494,2500
18097,23689,0.42,0.56,1,0.19,1,1,467.2,494,1309.001492
113,178,0.42,0.56,1,0.19,1,1,467.2,494,1575.221239
11341,11488,0.42,0.56,1,0.19,1,1,467.2,494,1012.96182
116,118,0.42,0.56,1,0.19,1,1,467.2,494,1017.241379
13105,16525,0.42,0.56,1,0.19,1,1,467.2,494,1260.969096
226,328,0.42,0.56,1,0.19,1,1,467.2,494,1451.327434
15719,25905,0.42,0.56,1,0.19,1,1,467.2,494,1648.005598
366,594,0.42,0.56,1,0.19,1,1,467.2,494,1622.95082
17840,27152,0.42,0.56,1,0.19,1,1,467.2,494,1521.973094
406,661,0.42,0.56,1,0.19,1,1,467.2,494,1628.078818
12969,13527,0.42,0.56,1,0.19,1,1,467.2,494,1043.025677
142,157,0.42,0.56,1,0.19,1,1,467.2,494,1105.633803
12100,24454,0.42,0.56,1,0.19,1,1,467.2,494,2020.991736
269,367,0.42,0.56,1,0.19,1,1,467.2,494,1364.312268
12711,19346,0.42,0.56,1,0.19,1,1,467.2,494,1521.988829
12121,18303,0.42,0.56,1,0.19,1,1,467.2,494,1510.023925
11821,19410,0.42,0.56,1,0.19,1,1,467.2,494,1641.993063
258,342,0.42,0.56,1,0.19,1,1,467.2,494,1325.581395
10855,18074,0.42,0.56,1,0.19,1,1,467.2,494,1665.039152
185,266,0.42,0.56,1,0.19,1,1,467.2,494,1437.837838
18754,35933,0.42,0.56,1,0.19,1,1,467.2,494,1916.017916
364,544,0.42,0.56,1,0.19,1,1,467.2,494,1494.505495
10471,19560,0.42,0.56,1,0.19,1,1,467.2,494,1868.016426
1,3,0.42,0.56,1,0.19,1,1,467.2,494,3000
1159,1687,0.42,0.56,1,0.19,1,1,467.2,494,1455.565142
12315,23632,0.42,0.56,1,0.19,1,1,467.2,494,1918.960617
1747,2561,0.42,0.56,1,0.19,1,1,467.2,494,1465.941614
11044,21911,0.42,0.56,1,0.19,1,1,467.2,494,1983.973198
1857,3070,0.42,0.56,1,0.19,1,1,467.2,494,1653.204093
8783,18673,0.42,0.56,1,0.19,1,1,467.2,494,2126.038939
1187,2193,0.42,0.56,1,0.19,1,1,467.2,494,1847.514743
9341,20391,0.42,0.56,1,0.19,1,1,467.2,494,2182.956857
2739,5032,0.42,0.56,1,0.19,1,1,467.2,494,1837.166849
7829,17005,0.42,0.56,1,0.19,1,1,467.2,494,2172.052625
4,10,0.42,0.56,1,0.19,1,1,467.2,494,2500
4230,7521,0.42,0.56,1,0.19,1,1,467.2,494,1778.014184
100209,214748,0.42,0.56,1,0.19,1,1,467.2,494,2143.001128
192,303,0.42,0.56,1,0.19,1,1,467.2,494,1578.125
95000,119035,0.42,0.56,1,0.19,1,1,467.2,494,1253
218,221,0.42,0.56,1,0.19,1,1,467.2,494,1013.761468
81211,152352,0.42,0.56,1,0.19,1,1,467.2,494,1876.002019
296,429,0.42,0.56,1,0.19,1,1,467.2,494,1449.324324
73358,161901,0.42,0.56,1,0.19,1,1,467.2,494,2206.998555
383,621,0.42,0.56,1,0.19,1,1,467.2,494,1621.409922
76687,186656,0.42,0.56,1,0.19,1,1,467.2,494,2433.99794
426,694,0.42,0.56,1,0.19,1,1,467.2,494,1629.107981
65947,84214,0.42,0.56,1,0.19,1,1,467.2,494,1276.995163
425,471,0.42,0.56,1,0.19,1,1,467.2,494,1108.235294
65862,128299,0.42,0.56,1,0.19,1,1,467.2,494,1947.997328
568,777,0.42,0.56,1,0.19,1,1,467.2,494,1367.957746
61013,107322,0.42,0.56,1,0.19,1,1,467.2,494,1759.00218
62233,99448,0.42,0.56,1,0.19,1,1,467.2,494,1597.994633
60192,112980,0.42,0.56,1,0.19,1,1,467.2,494,1876.99362
584,774,0.42,0.56,1,0.19,1,1,467.2,494,1325.342466
56393,110869,0.42,0.56,1,0.19,1,1,467.2,494,1966.006419
714,1026,0.42,0.56,1,0.19,1,1,467.2,494,1436.97479
51172,111197,0.42,0.56,1,0.19,1,1,467.2,494,2173.004768
1402,2097,0.42,0.56,1,0.19,1,1,467.2,494,1495.720399
48794,92855,0.42,0.56,1,0.19,1,1,467.2,494,1903.000369
1171,1704,0.42,0.56,1,0.19,1,1,467.2,494,1455.166524
49867,104023,0.42,0.56,1,0.19,1,1,467.2,494,2086.008783
1171,1717,0.42,0.56,1,0.19,1,1,467.2,494,1466.268147
50608,111439,0.42,0.56,1,0.19,1,1,467.2,494,2202.003636
34,81,0.42,0.56,1,0.19,1,1,467.2,494,2382.352941
1119,1850,0.42,0.56,1,0.19,1,1,467.2,494,1653.261841
44122,104613,0.42,0.56,1,0.19,1,1,467.2,494,2370.994062
