,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
4,"frozenset({'(150000, 450000]_a'})","frozenset({'(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
26,"frozenset({'(-1, 200]_l', '(150000, 450000]_a'})","frozenset({'(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
29,"frozenset({'(150000, 450000]_a'})","frozenset({'(-1, 200]_l', '(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
38,"frozenset({'(500, 700]_r', '(150000, 450000]_a'})","frozenset({'(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
42,"frozenset({'(150000, 450000]_a'})","frozenset({'(500, 700]_r', '(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
50,"frozenset({'(0.6, 1.0]_fert', '(150000, 450000]_a'})","frozenset({'(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
54,"frozenset({'(150000, 450000]_a'})","frozenset({'(0.6, 1.0]_fert', '(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
81,"frozenset({'(500, 700]_r', '(-1, 200]_l', '(150000, 450000]_a'})","frozenset({'(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
84,"frozenset({'(-1, 200]_l', '(150000, 450000]_a'})","frozenset({'(500, 700]_r', '(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
86,"frozenset({'(500, 700]_r', '(150000, 450000]_a'})","frozenset({'(-1, 200]_l', '(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
90,"frozenset({'(150000, 450000]_a'})","frozenset({'(500, 700]_r', '(-1, 200]_l', '(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
108,"frozenset({'(-1, 200]_l', '(0.6, 1.0]_fert', '(150000, 450000]_a'})","frozenset({'(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
112,"frozenset({'(-1, 200]_l', '(150000, 450000]_a'})","frozenset({'(0.6, 1.0]_fert', '(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
113,"frozenset({'(0.6, 1.0]_fert', '(150000, 450000]_a'})","frozenset({'(-1, 200]_l', '(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
118,"frozenset({'(150000, 450000]_a'})","frozenset({'(-1, 200]_l', '(0.6, 1.0]_fert', '(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
122,"frozenset({'(500, 700]_r', '(0.6, 1.0]_fert', '(150000, 450000]_a'})","frozenset({'(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
127,"frozenset({'(500, 700]_r', '(150000, 450000]_a'})","frozenset({'(0.6, 1.0]_fert', '(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
129,"frozenset({'(0.6, 1.0]_fert', '(150000, 450000]_a'})","frozenset({'(500, 700]_r', '(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
134,"frozenset({'(150000, 450000]_a'})","frozenset({'(500, 700]_r', '(0.6, 1.0]_fert', '(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
152,"frozenset({'(500, 700]_r', '(0.6, 1.0]_fert', '(150000, 450000]_a', '(-1, 200]_l'})","frozenset({'(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
156,"frozenset({'(500, 700]_r', '(150000, 450000]_a', '(-1, 200]_l'})","frozenset({'(0.6, 1.0]_fert', '(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
157,"frozenset({'(500, 700]_r', '(0.6, 1.0]_fert', '(150000, 450000]_a'})","frozenset({'(-1, 200]_l', '(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
163,"frozenset({'(-1, 200]_l', '(0.6, 1.0]_fert', '(150000, 450000]_a'})","frozenset({'(500, 700]_r', '(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
165,"frozenset({'(500, 700]_r', '(150000, 450000]_a'})","frozenset({'(-1, 200]_l', '(0.6, 1.0]_fert', '(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
170,"frozenset({'(-1, 200]_l', '(150000, 450000]_a'})","frozenset({'(500, 700]_r', '(0.6, 1.0]_fert', '(3300, 8000]_y'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
171,"frozenset({'(0.6, 1.0]_fert', '(150000, 450000]_a'})","frozenset({'(500, 700]_r', '(3300, 8000]_y', '(-1, 200]_l'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
176,"frozenset({'(150000, 450000]_a'})","frozenset({'(500, 700]_r', '(0.6, 1.0]_fert', '(3300, 8000]_y', '(-1, 200]_l'})",0.5328282828282829,0.8484848484848485,0.5328282828282829,1.0,1.1785714285714286,0.08073155800428528,inf
1,"frozenset({'(150000, 450000]_a'})","frozenset({'(-1, 200]_l'})",0.5328282828282829,0.8535353535353535,0.5328282828282829,1.0,1.1715976331360947,0.07804050607080915,inf
3,"frozenset({'(150000, 450000]_a'})","frozenset({'(500, 700]_r'})",0.5328282828282829,0.8535353535353535,0.5328282828282829,1.0,1.1715976331360947,0.07804050607080915,inf
8,"frozenset({'(500, 700]_r'})","frozenset({'(-1, 200]_l'})",0.8535353535353535,0.8535353535353535,0.8535353535353535,1.0,1.1715976331360947,0.1250127538006326,inf
9,"frozenset({'(-1, 200]_l'})","frozenset({'(500, 700]_r'})",0.8535353535353535,0.8535353535353535,0.8535353535353535,1.0,1.1715976331360947,0.1250127538006326,inf
