,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
34,"frozenset({'(0.0, 0.65]_fert'})","frozenset({'(500, 700]_r'})",0.25,0.444015444015444,0.25,1.0,2.252173913043478,0.138996138996139,inf
84,"frozenset({'(0.0, 0.65]_fert', '(1300, 1600]_l'})","frozenset({'(500, 700]_r'})",0.25,0.444015444015444,0.25,1.0,2.252173913043478,0.138996138996139,inf
87,"frozenset({'(0.0, 0.65]_fert'})","frozenset({'(1300, 1600]_l', '(500, 700]_r'})",0.25,0.444015444015444,0.25,1.0,2.252173913043478,0.138996138996139,inf
31,"frozenset({'(400, 500]_r'})","frozenset({'(0.75, 1.0]_fert'})",0.33204633204633205,0.75,0.33204633204633205,1.0,1.3333333333333333,0.08301158301158301,inf
37,"frozenset({'(700, 1100]_r'})","frozenset({'(0.75, 1.0]_fert'})",0.22393822393822393,0.75,0.22393822393822393,1.0,1.3333333333333333,0.055984555984555984,inf
54,"frozenset({'(400, 500]_r', '(-1, 700]_a'})","frozenset({'(0.75, 1.0]_fert'})",0.2828185328185328,0.75,0.2828185328185328,1.0,1.3333333333333333,0.07070463320463322,inf
74,"frozenset({'(400, 500]_r', '(1300, 1600]_l'})","frozenset({'(0.75, 1.0]_fert'})",0.33204633204633205,0.75,0.33204633204633205,1.0,1.3333333333333333,0.08301158301158301,inf
76,"frozenset({'(400, 500]_r'})","frozenset({'(0.75, 1.0]_fert', '(1300, 1600]_l'})",0.33204633204633205,0.75,0.33204633204633205,1.0,1.3333333333333333,0.08301158301158301,inf
92,"frozenset({'(700, 1100]_r', '(1300, 1600]_l'})","frozenset({'(0.75, 1.0]_fert'})",0.22393822393822393,0.75,0.22393822393822393,1.0,1.3333333333333333,0.055984555984555984,inf
94,"frozenset({'(700, 1100]_r'})","frozenset({'(0.75, 1.0]_fert', '(1300, 1600]_l'})",0.22393822393822393,0.75,0.22393822393822393,1.0,1.3333333333333333,0.055984555984555984,inf
109,"frozenset({'(400, 500]_r', '(-1, 700]_a', '(1300, 1600]_l'})","frozenset({'(0.75, 1.0]_fert'})",0.2828185328185328,0.75,0.2828185328185328,1.0,1.3333333333333333,0.07070463320463322,inf
113,"frozenset({'(400, 500]_r', '(-1, 700]_a'})","frozenset({'(0.75, 1.0]_fert', '(1300, 1600]_l'})",0.2828185328185328,0.75,0.2828185328185328,1.0,1.3333333333333333,0.07070463320463322,inf
0,"frozenset({'(-1, 700]_a'})","frozenset({'(1300, 1600]_l'})",0.36486486486486486,1.0,0.36486486486486486,1.0,1.0,0.0,inf
6,"frozenset({'(700, 5000]_a'})","frozenset({'(1300, 1600]_l'})",0.29633204633204635,1.0,0.29633204633204635,1.0,1.0,0.0,inf
10,"frozenset({'(5000, 270000]_a'})","frozenset({'(1300, 1600]_l'})",0.3388030888030888,1.0,0.3388030888030888,1.0,1.0,0.0,inf
14,"frozenset({'(400, 500]_r'})","frozenset({'(1300, 1600]_l'})",0.33204633204633205,1.0,0.33204633204633205,1.0,1.0,0.0,inf
17,"frozenset({'(500, 700]_r'})","frozenset({'(1300, 1600]_l'})",0.444015444015444,1.0,0.444015444015444,1.0,1.0,0.0,inf
18,"frozenset({'(700, 1100]_r'})","frozenset({'(1300, 1600]_l'})",0.22393822393822393,1.0,0.22393822393822393,1.0,1.0,0.0,inf
20,"frozenset({'(-1, 55000]_y'})","frozenset({'(1300, 1600]_l'})",0.34555984555984554,1.0,0.34555984555984554,1.0,1.0,0.0,inf
22,"frozenset({'(55000, 70000]_y'})","frozenset({'(1300, 1600]_l'})",0.35714285714285715,1.0,0.35714285714285715,1.0,1.0,0.0,inf
25,"frozenset({'(70000, 89000000]_y'})","frozenset({'(1300, 1600]_l'})",0.2972972972972973,1.0,0.2972972972972973,1.0,1.0,0.0,inf
26,"frozenset({'(0.0, 0.65]_fert'})","frozenset({'(1300, 1600]_l'})",0.25,1.0,0.25,1.0,1.0,0.0,inf
28,"frozenset({'(0.75, 1.0]_fert'})","frozenset({'(1300, 1600]_l'})",0.75,1.0,0.75,1.0,1.0,0.0,inf
40,"frozenset({'(400, 500]_r', '(-1, 700]_a'})","frozenset({'(1300, 1600]_l'})",0.2828185328185328,1.0,0.2828185328185328,1.0,1.0,0.0,inf
46,"frozenset({'(0.75, 1.0]_fert', '(-1, 700]_a'})","frozenset({'(1300, 1600]_l'})",0.3465250965250965,1.0,0.3465250965250965,1.0,1.0,0.0,inf
58,"frozenset({'(700, 5000]_a', '(500, 700]_r'})","frozenset({'(1300, 1600]_l'})",0.21138996138996138,1.0,0.21138996138996138,1.0,1.0,0.0,inf
65,"frozenset({'(5000, 270000]_a', '(500, 700]_r'})","frozenset({'(1300, 1600]_l'})",0.20366795366795368,1.0,0.20366795366795368,1.0,1.0,0.0,inf
70,"frozenset({'(0.75, 1.0]_fert', '(5000, 270000]_a'})","frozenset({'(1300, 1600]_l'})",0.21428571428571427,1.0,0.21428571428571427,1.0,1.0,0.0,inf
72,"frozenset({'(0.75, 1.0]_fert', '(400, 500]_r'})","frozenset({'(1300, 1600]_l'})",0.33204633204633205,1.0,0.33204633204633205,1.0,1.0,0.0,inf
79,"frozenset({'(55000, 70000]_y', '(500, 700]_r'})","frozenset({'(1300, 1600]_l'})",0.20463320463320464,1.0,0.20463320463320464,1.0,1.0,0.0,inf
85,"frozenset({'(0.0, 0.65]_fert', '(500, 700]_r'})","frozenset({'(1300, 1600]_l'})",0.25,1.0,0.25,1.0,1.0,0.0,inf
90,"frozenset({'(0.75, 1.0]_fert', '(700, 1100]_r'})","frozenset({'(1300, 1600]_l'})",0.22393822393822393,1.0,0.22393822393822393,1.0,1.0,0.0,inf
96,"frozenset({'(0.75, 1.0]_fert', '(-1, 55000]_y'})","frozenset({'(1300, 1600]_l'})",0.22683397683397682,1.0,0.22683397683397682,1.0,1.0,0.0,inf
98,"frozenset({'(0.75, 1.0]_fert', '(55000, 70000]_y'})","frozenset({'(1300, 1600]_l'})",0.2673745173745174,1.0,0.2673745173745174,1.0,1.0,0.0,inf
101,"frozenset({'(0.75, 1.0]_fert', '(70000, 89000000]_y'})","frozenset({'(1300, 1600]_l'})",0.2557915057915058,1.0,0.2557915057915058,1.0,1.0,0.0,inf
106,"frozenset({'(0.75, 1.0]_fert', '(-1, 700]_a', '(400, 500]_r'})","frozenset({'(1300, 1600]_l'})",0.2828185328185328,1.0,0.2828185328185328,1.0,1.0,0.0,inf
5,"frozenset({'(-1, 700]_a'})","frozenset({'(0.75, 1.0]_fert'})",0.36486486486486486,0.75,0.3465250965250965,0.9497354497354497,1.2663139329805995,0.07287644787644787,4.973684210526308
48,"frozenset({'(-1, 700]_a', '(1300, 1600]_l'})","frozenset({'(0.75, 1.0]_fert'})",0.36486486486486486,0.75,0.3465250965250965,0.9497354497354497,1.2663139329805995,0.07287644787644787,4.973684210526308
50,"frozenset({'(-1, 700]_a'})","frozenset({'(0.75, 1.0]_fert', '(1300, 1600]_l'})",0.36486486486486486,0.75,0.3465250965250965,0.9497354497354497,1.2663139329805995,0.07287644787644787,4.973684210526308
39,"frozenset({'(70000, 89000000]_y'})","frozenset({'(0.75, 1.0]_fert'})",0.2972972972972973,0.75,0.2557915057915058,0.8603896103896103,1.147186147186147,0.03281853281853281,1.790697674418603
102,"frozenset({'(1300, 1600]_l', '(70000, 89000000]_y'})","frozenset({'(0.75, 1.0]_fert'})",0.2972972972972973,0.75,0.2557915057915058,0.8603896103896103,1.147186147186147,0.03281853281853281,1.790697674418603
105,"frozenset({'(70000, 89000000]_y'})","frozenset({'(0.75, 1.0]_fert', '(1300, 1600]_l'})",0.2972972972972973,0.75,0.2557915057915058,0.8603896103896103,1.147186147186147,0.03281853281853281,1.790697674418603
56,"frozenset({'(400, 500]_r'})","frozenset({'(0.75, 1.0]_fert', '(-1, 700]_a'})",0.33204633204633205,0.3465250965250965,0.2828185328185328,0.8517441860465116,2.457958152490769,0.16775614555537335,4.40775229010523
114,"frozenset({'(400, 500]_r', '(1300, 1600]_l'})","frozenset({'(0.75, 1.0]_fert', '(-1, 700]_a'})",0.33204633204633205,0.3465250965250965,0.2828185328185328,0.8517441860465116,2.457958152490769,0.16775614555537335,4.40775229010523
117,"frozenset({'(400, 500]_r'})","frozenset({'(0.75, 1.0]_fert', '(-1, 700]_a', '(1300, 1600]_l'})",0.33204633204633205,0.3465250965250965,0.2828185328185328,0.8517441860465116,2.457958152490769,0.16775614555537335,4.40775229010523
2,"frozenset({'(400, 500]_r'})","frozenset({'(-1, 700]_a'})",0.33204633204633205,0.36486486486486486,0.2828185328185328,0.8517441860465116,2.3344099913867353,0.16166649274757383,4.284048754636989
41,"frozenset({'(400, 500]_r', '(1300, 1600]_l'})","frozenset({'(-1, 700]_a'})",0.33204633204633205,0.36486486486486486,0.2828185328185328,0.8517441860465116,2.3344099913867353,0.16166649274757383,4.284048754636989
43,"frozenset({'(400, 500]_r'})","frozenset({'(-1, 700]_a', '(1300, 1600]_l'})",0.33204633204633205,0.36486486486486486,0.2828185328185328,0.8517441860465116,2.3344099913867353,0.16166649274757383,4.284048754636989
52,"frozenset({'(0.75, 1.0]_fert', '(400, 500]_r'})","frozenset({'(-1, 700]_a'})",0.33204633204633205,0.36486486486486486,0.2828185328185328,0.8517441860465116,2.3344099913867353,0.16166649274757383,4.284048754636989
107,"frozenset({'(0.75, 1.0]_fert', '(1300, 1600]_l', '(400, 500]_r'})","frozenset({'(-1, 700]_a'})",0.33204633204633205,0.36486486486486486,0.2828185328185328,0.8517441860465116,2.3344099913867353,0.16166649274757383,4.284048754636989
110,"frozenset({'(0.75, 1.0]_fert', '(400, 500]_r'})","frozenset({'(-1, 700]_a', '(1300, 1600]_l'})",0.33204633204633205,0.36486486486486486,0.2828185328185328,0.8517441860465116,2.3344099913867353,0.16166649274757383,4.284048754636989
53,"frozenset({'(0.75, 1.0]_fert', '(-1, 700]_a'})","frozenset({'(400, 500]_r'})",0.3465250965250965,0.33204633204633205,0.2828185328185328,0.8161559888579387,2.457958152490769,0.16775614555537335,3.6332631332631333
108,"frozenset({'(0.75, 1.0]_fert', '(-1, 700]_a', '(1300, 1600]_l'})","frozenset({'(400, 500]_r'})",0.3465250965250965,0.33204633204633205,0.2828185328185328,0.8161559888579387,2.457958152490769,0.16775614555537335,3.6332631332631333
111,"frozenset({'(0.75, 1.0]_fert', '(-1, 700]_a'})","frozenset({'(400, 500]_r', '(1300, 1600]_l'})",0.3465250965250965,0.33204633204633205,0.2828185328185328,0.8161559888579387,2.457958152490769,0.16775614555537335,3.6332631332631333
3,"frozenset({'(-1, 700]_a'})","frozenset({'(400, 500]_r'})",0.36486486486486486,0.33204633204633205,0.2828185328185328,0.7751322751322751,2.3344099913867353,0.16166649274757383,2.9704292527821936
42,"frozenset({'(-1, 700]_a', '(1300, 1600]_l'})","frozenset({'(400, 500]_r'})",0.36486486486486486,0.33204633204633205,0.2828185328185328,0.7751322751322751,2.3344099913867353,0.16166649274757383,2.9704292527821936
44,"frozenset({'(-1, 700]_a'})","frozenset({'(400, 500]_r', '(1300, 1600]_l'})",0.36486486486486486,0.33204633204633205,0.2828185328185328,0.7751322751322751,2.3344099913867353,0.16166649274757383,2.9704292527821936
57,"frozenset({'(-1, 700]_a'})","frozenset({'(0.75, 1.0]_fert', '(400, 500]_r'})",0.36486486486486486,0.33204633204633205,0.2828185328185328,0.7751322751322751,2.3344099913867353,0.16166649274757383,2.9704292527821936
115,"frozenset({'(-1, 700]_a', '(1300, 1600]_l'})","frozenset({'(0.75, 1.0]_fert', '(400, 500]_r'})",0.36486486486486486,0.33204633204633205,0.2828185328185328,0.7751322751322751,2.3344099913867353,0.16166649274757383,2.9704292527821936
118,"frozenset({'(-1, 700]_a'})","frozenset({'(0.75, 1.0]_fert', '(1300, 1600]_l', '(400, 500]_r'})",0.36486486486486486,0.33204633204633205,0.2828185328185328,0.7751322751322751,2.3344099913867353,0.16166649274757383,2.9704292527821936
29,"frozenset({'(1300, 1600]_l'})","frozenset({'(0.75, 1.0]_fert'})",1.0,0.75,0.75,0.75,1.0,0.0,1.0
