,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
79,"frozenset({'(2000, 4000]_y', '(800, 1100]_r'})","frozenset({'(800, 900]_l', '(0.7, 1.0]_fert'})",0.4775510204081633,1.0,0.4775510204081633,1.0,1.0,0.0,inf
80,"frozenset({'(2000, 4000]_y', '(0.7, 1.0]_fert'})","frozenset({'(800, 900]_l', '(800, 1100]_r'})",0.4775510204081633,1.0,0.4775510204081633,1.0,1.0,0.0,inf
84,"frozenset({'(2000, 4000]_y'})","frozenset({'(800, 900]_l', '(800, 1100]_r', '(0.7, 1.0]_fert'})",0.4775510204081633,1.0,0.4775510204081633,1.0,1.0,0.0,inf
2,"frozenset({'(800, 900]_l'})","frozenset({'(-1, 2000]_y'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
9,"frozenset({'(800, 1100]_r'})","frozenset({'(-1, 2000]_y'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
15,"frozenset({'(0.7, 1.0]_fert'})","frozenset({'(-1, 2000]_y'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
20,"frozenset({'(800, 900]_l', '(800, 1100]_r'})","frozenset({'(-1, 2000]_y'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
22,"frozenset({'(800, 900]_l'})","frozenset({'(-1, 2000]_y', '(800, 1100]_r'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
23,"frozenset({'(800, 1100]_r'})","frozenset({'(800, 900]_l', '(-1, 2000]_y'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
37,"frozenset({'(800, 900]_l', '(0.7, 1.0]_fert'})","frozenset({'(-1, 2000]_y'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
39,"frozenset({'(800, 900]_l'})","frozenset({'(-1, 2000]_y', '(0.7, 1.0]_fert'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
41,"frozenset({'(0.7, 1.0]_fert'})","frozenset({'(800, 900]_l', '(-1, 2000]_y'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
50,"frozenset({'(800, 1100]_r', '(0.7, 1.0]_fert'})","frozenset({'(-1, 2000]_y'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
52,"frozenset({'(800, 1100]_r'})","frozenset({'(-1, 2000]_y', '(0.7, 1.0]_fert'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
53,"frozenset({'(0.7, 1.0]_fert'})","frozenset({'(-1, 2000]_y', '(800, 1100]_r'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
63,"frozenset({'(800, 900]_l', '(800, 1100]_r', '(0.7, 1.0]_fert'})","frozenset({'(-1, 2000]_y'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
67,"frozenset({'(800, 900]_l', '(800, 1100]_r'})","frozenset({'(-1, 2000]_y', '(0.7, 1.0]_fert'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
68,"frozenset({'(800, 900]_l', '(0.7, 1.0]_fert'})","frozenset({'(-1, 2000]_y', '(800, 1100]_r'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
69,"frozenset({'(800, 1100]_r', '(0.7, 1.0]_fert'})","frozenset({'(800, 900]_l', '(-1, 2000]_y'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
71,"frozenset({'(800, 900]_l'})","frozenset({'(0.7, 1.0]_fert', '(-1, 2000]_y', '(800, 1100]_r'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
72,"frozenset({'(800, 1100]_r'})","frozenset({'(800, 900]_l', '(-1, 2000]_y', '(0.7, 1.0]_fert'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
73,"frozenset({'(0.7, 1.0]_fert'})","frozenset({'(800, 900]_l', '(-1, 2000]_y', '(800, 1100]_r'})",1.0,0.49795918367346936,0.49795918367346936,0.49795918367346936,1.0,0.0,1.0
5,"frozenset({'(800, 900]_l'})","frozenset({'(2000, 4000]_y'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
11,"frozenset({'(800, 1100]_r'})","frozenset({'(2000, 4000]_y'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
17,"frozenset({'(0.7, 1.0]_fert'})","frozenset({'(2000, 4000]_y'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
26,"frozenset({'(800, 900]_l', '(800, 1100]_r'})","frozenset({'(2000, 4000]_y'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
28,"frozenset({'(800, 900]_l'})","frozenset({'(2000, 4000]_y', '(800, 1100]_r'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
29,"frozenset({'(800, 1100]_r'})","frozenset({'(2000, 4000]_y', '(800, 900]_l'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
44,"frozenset({'(800, 900]_l', '(0.7, 1.0]_fert'})","frozenset({'(2000, 4000]_y'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
46,"frozenset({'(800, 900]_l'})","frozenset({'(2000, 4000]_y', '(0.7, 1.0]_fert'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
47,"frozenset({'(0.7, 1.0]_fert'})","frozenset({'(2000, 4000]_y', '(800, 900]_l'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
56,"frozenset({'(800, 1100]_r', '(0.7, 1.0]_fert'})","frozenset({'(2000, 4000]_y'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
58,"frozenset({'(800, 1100]_r'})","frozenset({'(2000, 4000]_y', '(0.7, 1.0]_fert'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
59,"frozenset({'(0.7, 1.0]_fert'})","frozenset({'(2000, 4000]_y', '(800, 1100]_r'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
77,"frozenset({'(800, 900]_l', '(800, 1100]_r', '(0.7, 1.0]_fert'})","frozenset({'(2000, 4000]_y'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
81,"frozenset({'(800, 900]_l', '(800, 1100]_r'})","frozenset({'(2000, 4000]_y', '(0.7, 1.0]_fert'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
82,"frozenset({'(800, 900]_l', '(0.7, 1.0]_fert'})","frozenset({'(2000, 4000]_y', '(800, 1100]_r'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
83,"frozenset({'(800, 1100]_r', '(0.7, 1.0]_fert'})","frozenset({'(2000, 4000]_y', '(800, 900]_l'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
85,"frozenset({'(800, 900]_l'})","frozenset({'(2000, 4000]_y', '(800, 1100]_r', '(0.7, 1.0]_fert'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
86,"frozenset({'(800, 1100]_r'})","frozenset({'(2000, 4000]_y', '(800, 900]_l', '(0.7, 1.0]_fert'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
87,"frozenset({'(0.7, 1.0]_fert'})","frozenset({'(2000, 4000]_y', '(800, 900]_l', '(800, 1100]_r'})",1.0,0.4775510204081633,0.4775510204081633,0.4775510204081633,1.0,0.0,1.0
