,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
36,"frozenset({'(500, 800]_r', '(12000, 30000]_y'})","frozenset({'(300, 500]_l'})",0.8652849740932642,1.0,0.8652849740932642,1.0,1.0,0.0,inf
38,"frozenset({'(12000, 30000]_y', '(300, 500]_l'})","frozenset({'(500, 800]_r'})",0.8652849740932642,1.0,0.8652849740932642,1.0,1.0,0.0,inf
40,"frozenset({'(12000, 30000]_y'})","frozenset({'(500, 800]_r', '(300, 500]_l'})",0.8652849740932642,1.0,0.8652849740932642,1.0,1.0,0.0,inf
42,"frozenset({'(500, 800]_r', '(300, 500]_l'})","frozenset({'(0.6, 0.8]_fert'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
43,"frozenset({'(500, 800]_r', '(0.6, 0.8]_fert'})","frozenset({'(300, 500]_l'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
44,"frozenset({'(300, 500]_l', '(0.6, 0.8]_fert'})","frozenset({'(500, 800]_r'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
45,"frozenset({'(500, 800]_r'})","frozenset({'(300, 500]_l', '(0.6, 0.8]_fert'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
46,"frozenset({'(300, 500]_l'})","frozenset({'(500, 800]_r', '(0.6, 0.8]_fert'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
47,"frozenset({'(0.6, 0.8]_fert'})","frozenset({'(500, 800]_r', '(300, 500]_l'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
48,"frozenset({'(12000, 30000]_y', '(300, 500]_l'})","frozenset({'(0.6, 0.8]_fert'})",0.8652849740932642,1.0,0.8652849740932642,1.0,1.0,0.0,inf
49,"frozenset({'(12000, 30000]_y', '(0.6, 0.8]_fert'})","frozenset({'(300, 500]_l'})",0.8652849740932642,1.0,0.8652849740932642,1.0,1.0,0.0,inf
51,"frozenset({'(12000, 30000]_y'})","frozenset({'(300, 500]_l', '(0.6, 0.8]_fert'})",0.8652849740932642,1.0,0.8652849740932642,1.0,1.0,0.0,inf
54,"frozenset({'(500, 800]_r', '(12000, 30000]_y'})","frozenset({'(0.6, 0.8]_fert'})",0.8652849740932642,1.0,0.8652849740932642,1.0,1.0,0.0,inf
56,"frozenset({'(12000, 30000]_y', '(0.6, 0.8]_fert'})","frozenset({'(500, 800]_r'})",0.8652849740932642,1.0,0.8652849740932642,1.0,1.0,0.0,inf
58,"frozenset({'(12000, 30000]_y'})","frozenset({'(500, 800]_r', '(0.6, 0.8]_fert'})",0.8652849740932642,1.0,0.8652849740932642,1.0,1.0,0.0,inf
60,"frozenset({'(-1, 100]_a', '(500, 800]_r', '(300, 500]_l'})","frozenset({'(0.6, 0.8]_fert'})",0.616580310880829,1.0,0.616580310880829,1.0,1.0,0.0,inf
61,"frozenset({'(-1, 100]_a', '(500, 800]_r', '(0.6, 0.8]_fert'})","frozenset({'(300, 500]_l'})",0.616580310880829,1.0,0.616580310880829,1.0,1.0,0.0,inf
62,"frozenset({'(-1, 100]_a', '(300, 500]_l', '(0.6, 0.8]_fert'})","frozenset({'(500, 800]_r'})",0.616580310880829,1.0,0.616580310880829,1.0,1.0,0.0,inf
64,"frozenset({'(-1, 100]_a', '(500, 800]_r'})","frozenset({'(300, 500]_l', '(0.6, 0.8]_fert'})",0.616580310880829,1.0,0.616580310880829,1.0,1.0,0.0,inf
65,"frozenset({'(-1, 100]_a', '(300, 500]_l'})","frozenset({'(500, 800]_r', '(0.6, 0.8]_fert'})",0.616580310880829,1.0,0.616580310880829,1.0,1.0,0.0,inf
66,"frozenset({'(-1, 100]_a', '(0.6, 0.8]_fert'})","frozenset({'(500, 800]_r', '(300, 500]_l'})",0.616580310880829,1.0,0.616580310880829,1.0,1.0,0.0,inf
70,"frozenset({'(-1, 100]_a'})","frozenset({'(500, 800]_r', '(300, 500]_l', '(0.6, 0.8]_fert'})",0.616580310880829,1.0,0.616580310880829,1.0,1.0,0.0,inf
74,"frozenset({'(500, 800]_r', '(12000, 30000]_y', '(300, 500]_l'})","frozenset({'(0.6, 0.8]_fert'})",0.8652849740932642,1.0,0.8652849740932642,1.0,1.0,0.0,inf
75,"frozenset({'(500, 800]_r', '(12000, 30000]_y', '(0.6, 0.8]_fert'})","frozenset({'(300, 500]_l'})",0.8652849740932642,1.0,0.8652849740932642,1.0,1.0,0.0,inf
77,"frozenset({'(12000, 30000]_y', '(300, 500]_l', '(0.6, 0.8]_fert'})","frozenset({'(500, 800]_r'})",0.8652849740932642,1.0,0.8652849740932642,1.0,1.0,0.0,inf
78,"frozenset({'(500, 800]_r', '(12000, 30000]_y'})","frozenset({'(300, 500]_l', '(0.6, 0.8]_fert'})",0.8652849740932642,1.0,0.8652849740932642,1.0,1.0,0.0,inf
81,"frozenset({'(12000, 30000]_y', '(300, 500]_l'})","frozenset({'(500, 800]_r', '(0.6, 0.8]_fert'})",0.8652849740932642,1.0,0.8652849740932642,1.0,1.0,0.0,inf
82,"frozenset({'(12000, 30000]_y', '(0.6, 0.8]_fert'})","frozenset({'(500, 800]_r', '(300, 500]_l'})",0.8652849740932642,1.0,0.8652849740932642,1.0,1.0,0.0,inf
85,"frozenset({'(12000, 30000]_y'})","frozenset({'(500, 800]_r', '(300, 500]_l', '(0.6, 0.8]_fert'})",0.8652849740932642,1.0,0.8652849740932642,1.0,1.0,0.0,inf
9,"frozenset({'(300, 500]_l'})","frozenset({'(12000, 30000]_y'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
12,"frozenset({'(500, 800]_r'})","frozenset({'(12000, 30000]_y'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
17,"frozenset({'(0.6, 0.8]_fert'})","frozenset({'(12000, 30000]_y'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
37,"frozenset({'(500, 800]_r', '(300, 500]_l'})","frozenset({'(12000, 30000]_y'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
39,"frozenset({'(500, 800]_r'})","frozenset({'(12000, 30000]_y', '(300, 500]_l'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
41,"frozenset({'(300, 500]_l'})","frozenset({'(500, 800]_r', '(12000, 30000]_y'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
50,"frozenset({'(300, 500]_l', '(0.6, 0.8]_fert'})","frozenset({'(12000, 30000]_y'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
52,"frozenset({'(300, 500]_l'})","frozenset({'(12000, 30000]_y', '(0.6, 0.8]_fert'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
53,"frozenset({'(0.6, 0.8]_fert'})","frozenset({'(12000, 30000]_y', '(300, 500]_l'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
55,"frozenset({'(500, 800]_r', '(0.6, 0.8]_fert'})","frozenset({'(12000, 30000]_y'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
57,"frozenset({'(500, 800]_r'})","frozenset({'(12000, 30000]_y', '(0.6, 0.8]_fert'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
59,"frozenset({'(0.6, 0.8]_fert'})","frozenset({'(500, 800]_r', '(12000, 30000]_y'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
76,"frozenset({'(500, 800]_r', '(300, 500]_l', '(0.6, 0.8]_fert'})","frozenset({'(12000, 30000]_y'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
79,"frozenset({'(500, 800]_r', '(300, 500]_l'})","frozenset({'(12000, 30000]_y', '(0.6, 0.8]_fert'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
80,"frozenset({'(500, 800]_r', '(0.6, 0.8]_fert'})","frozenset({'(12000, 30000]_y', '(300, 500]_l'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
83,"frozenset({'(300, 500]_l', '(0.6, 0.8]_fert'})","frozenset({'(500, 800]_r', '(12000, 30000]_y'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
84,"frozenset({'(500, 800]_r'})","frozenset({'(12000, 30000]_y', '(300, 500]_l', '(0.6, 0.8]_fert'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
86,"frozenset({'(300, 500]_l'})","frozenset({'(500, 800]_r', '(12000, 30000]_y', '(0.6, 0.8]_fert'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
87,"frozenset({'(0.6, 0.8]_fert'})","frozenset({'(500, 800]_r', '(12000, 30000]_y', '(300, 500]_l'})",1.0,0.8652849740932642,0.8652849740932642,0.8652849740932642,1.0,0.0,1.0
1,"frozenset({'(300, 500]_l'})","frozenset({'(-1, 100]_a'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
3,"frozenset({'(500, 800]_r'})","frozenset({'(-1, 100]_a'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
5,"frozenset({'(0.6, 0.8]_fert'})","frozenset({'(-1, 100]_a'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
20,"frozenset({'(500, 800]_r', '(300, 500]_l'})","frozenset({'(-1, 100]_a'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
22,"frozenset({'(500, 800]_r'})","frozenset({'(-1, 100]_a', '(300, 500]_l'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
23,"frozenset({'(300, 500]_l'})","frozenset({'(-1, 100]_a', '(500, 800]_r'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
26,"frozenset({'(300, 500]_l', '(0.6, 0.8]_fert'})","frozenset({'(-1, 100]_a'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
28,"frozenset({'(300, 500]_l'})","frozenset({'(-1, 100]_a', '(0.6, 0.8]_fert'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
29,"frozenset({'(0.6, 0.8]_fert'})","frozenset({'(-1, 100]_a', '(300, 500]_l'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
32,"frozenset({'(500, 800]_r', '(0.6, 0.8]_fert'})","frozenset({'(-1, 100]_a'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
34,"frozenset({'(500, 800]_r'})","frozenset({'(-1, 100]_a', '(0.6, 0.8]_fert'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
35,"frozenset({'(0.6, 0.8]_fert'})","frozenset({'(-1, 100]_a', '(500, 800]_r'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
63,"frozenset({'(500, 800]_r', '(300, 500]_l', '(0.6, 0.8]_fert'})","frozenset({'(-1, 100]_a'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
67,"frozenset({'(500, 800]_r', '(300, 500]_l'})","frozenset({'(-1, 100]_a', '(0.6, 0.8]_fert'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
68,"frozenset({'(500, 800]_r', '(0.6, 0.8]_fert'})","frozenset({'(-1, 100]_a', '(300, 500]_l'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
69,"frozenset({'(300, 500]_l', '(0.6, 0.8]_fert'})","frozenset({'(-1, 100]_a', '(500, 800]_r'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
71,"frozenset({'(500, 800]_r'})","frozenset({'(-1, 100]_a', '(300, 500]_l', '(0.6, 0.8]_fert'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
72,"frozenset({'(300, 500]_l'})","frozenset({'(-1, 100]_a', '(500, 800]_r', '(0.6, 0.8]_fert'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
73,"frozenset({'(0.6, 0.8]_fert'})","frozenset({'(-1, 100]_a', '(500, 800]_r', '(300, 500]_l'})",1.0,0.616580310880829,0.616580310880829,0.616580310880829,1.0,0.0,1.0
