Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours,Rainfall,Yield
243000,1010000,0.19,1,1,0.46,1,1,419.7,649,4156.378601
260000,1051000,0.19,1,1,0.46,1,1,419.7,649,4042.307692
262000,964000,0.19,1,1,0.46,1,1,419.7,649,3679.389313
258000,954000,0.19,1,1,0.46,1,1,419.7,649,3697.674419
257000,889000,0.19,1,1,0.46,1,1,419.7,649,3459.143969
182000,766000,0.19,1,1,0.46,1,1,419.7,649,4208.791209
183000,766000,0.19,1,1,0.46,1,1,419.7,649,4185.79235
189000,733000,0.19,1,1,0.46,1,1,419.7,649,3878.306878
181000,509000,0.19,1,1,0.46,1,1,419.7,649,2812.154696
187000,465000,0.19,1,1,0.46,1,1,419.7,649,2486.631016
198000,561000,0.19,1,1,0.46,1,1,419.7,649,2833.333333
191000,569000,0.19,1,1,0.46,1,1,419.7,649,2979.057592
194000,571000,0.19,1,1,0.46,1,1,419.7,649,2943.298969
189000,547000,0.19,1,1,0.46,1,1,419.7,649,2894.179894
193000,587000,0.19,1,1,0.46,1,1,419.7,649,3041.450777
202000,641000,0.19,1,1,0.46,1,1,419.7,649,3173.267327
190000,590000,0.19,1,1,0.46,1,1,419.7,649,3105.263158
201000,636000,0.19,1,1,0.46,1,1,419.7,649,3164.179104
191000,617000,0.19,1,1,0.46,1,1,419.7,649,3230.366492
201000,663000,0.19,1,1,0.46,1,1,419.7,649,3298.507463
204000,640000,0.19,1,1,0.46,1,1,419.7,649,3137.254902
204000,705000,0.19,1,1,0.46,1,1,419.7,649,3455.882353
201000,649000,0.19,1,1,0.46,1,1,419.7,649,3228.855721
174000,542000,0.19,1,1,0.46,1,1,419.7,649,3114.942529
173000,507000,0.19,1,1,0.46,1,1,419.7,649,2930.635838
173000,452000,0.19,1,1,0.46,1,1,419.7,649,2612.716763
56000,169000,0.19,1,1,0.46,1,1,419.7,649,3017.857143
59000,171000,0.19,1,1,0.46,1,1,419.7,649,2898.305085
61000,178000,0.19,1,1,0.46,1,1,419.7,649,2918.032787
63000,192000,0.19,1,1,0.46,1,1,419.7,649,3047.619048
60000,171000,0.19,1,1,0.46,1,1,419.7,649,2850
56000,159000,0.19,1,1,0.46,1,1,419.7,649,2839.285714
58000,179000,0.19,1,1,0.46,1,1,419.7,649,3086.206897
58000,171000,0.19,1,1,0.46,1,1,419.7,649,2948.275862
61000,182000,0.19,1,1,0.46,1,1,419.7,649,2983.606557
56000,157000,0.19,1,1,0.46,1,1,419.7,649,2803.571429
56000,185000,0.19,1,1,0.46,1,1,419.7,649,3303.571429
60000,209000,0.19,1,1,0.46,1,1,419.7,649,3483.333333
70000,248000,0.19,1,1,0.46,1,1,419.7,649,3542.857143
73000,261000,0.19,1,1,0.46,1,1,419.7,649,3575.342466
74000,269000,0.19,1,1,0.46,1,1,419.7,649,3635.135135
70000,252000,0.19,1,1,0.46,1,1,419.7,649,3600
70000,252000,0.19,1,1,0.46,1,1,419.7,649,3600
71000,244000,0.19,1,1,0.46,1,1,419.7,649,3436.619718
