Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours,Rainfall,Yield
13400,17400,1,0.6,1,1,1,1,833.3,1094,1298.507463
24800,22900,1,0.6,1,1,1,1,833.3,1094,923.3870968
25038,27836,1,0.6,1,1,1,1,833.3,1094,1111.75014
30687,41157,1,0.6,1,1,1,1,833.3,1094,1341.186822
21579,23356,1,0.6,1,1,1,1,833.3,1094,1082.34858
11500,12921,1,0.6,1,1,1,1,833.3,1094,1123.565217
15784,12999,1,0.6,1,1,1,1,833.3,1094,823.5554992
27717,15815,1,0.6,1,1,1,1,833.3,1094,570.5884475
14578,11834,1,0.6,1,1,1,1,833.3,1094,811.771162
7940,5651,1,0.6,1,1,1,1,833.3,1094,711.7128463
9000,14000,1,0.6,1,1,1,1,833.3,1094,1555.555556
11467,11669,1,0.6,1,1,1,1,833.3,1094,1017.615767
12614,17882,1,0.6,1,1,1,1,833.3,1094,1417.631203
17011,40822,1,0.6,1,1,1,1,833.3,1094,2399.741344
30845,48314,1,0.6,1,1,1,1,833.3,1094,1566.347868
28546,58771,1,0.6,1,1,1,1,833.3,1094,2058.817347
330,679,1,0.6,1,1,1,1,833.3,1094,2057.575758
34119,50175,1,0.6,1,1,1,1,833.3,1094,1470.588235
1803,2651,1,0.6,1,1,1,1,833.3,1094,1470.327232
34346,57550,1,0.6,1,1,1,1,833.3,1094,1675.595411
1246,2088,1,0.6,1,1,1,1,833.3,1094,1675.76244
26400,63300,1,0.6,1,1,1,1,833.3,1094,2397.727273
41300,32500,1,0.6,1,1,1,1,833.3,1094,786.9249395
31696,52392,1,0.6,1,1,1,1,833.3,1094,1652.953054
29437,64069,1,0.6,1,1,1,1,833.3,1094,2176.478581
35374,77615,1,0.6,1,1,1,1,833.3,1094,2194.125629
31367,57937,1,0.6,1,1,1,1,833.3,1094,1847.068575
35436,104849,1,0.6,1,1,1,1,833.3,1094,2958.827181
47915,137544,1,0.6,1,1,1,1,833.3,1094,2870.583325
45825,88415,1,0.6,1,1,1,1,833.3,1094,1929.405346
31586,85282,1,0.6,1,1,1,1,833.3,1094,2699.993668
35000,115000,1,0.6,1,1,1,1,833.3,1094,3285.714286
36669,131459,1,0.6,1,1,1,1,833.3,1094,3585.017317
46902,140706,1,0.6,1,1,1,1,833.3,1094,3000
51963,117681,1,0.6,1,1,1,1,833.3,1094,2264.70758
59845,122506,1,0.6,1,1,1,1,833.3,1094,2047.054892
64514,208722,1,0.6,1,1,1,1,833.3,1094,3235.297765
59304,224658,1,0.6,1,1,1,1,833.3,1094,3788.243626
55571,261650,1,0.6,1,1,1,1,833.3,1094,4708.391067
90400,116900,1,0.6,1,1,1,1,833.3,1094,1293.141593
153700,142000,1,0.6,1,1,1,1,833.3,1094,923.8776838
106402,118294,1,0.6,1,1,1,1,833.3,1094,1111.764816
118754,159270,1,0.6,1,1,1,1,833.3,1094,1341.175876
82631,87006,1,0.6,1,1,1,1,833.3,1094,1052.946231
55276,49748,1,0.6,1,1,1,1,833.3,1094,899.9927636
39274,42739,1,0.6,1,1,1,1,833.3,1094,1088.226307
74578,64488,1,0.6,1,1,1,1,833.3,1094,864.7054091
24333,22615,1,0.6,1,1,1,1,833.3,1094,929.3962931
17223,22896,1,0.6,1,1,1,1,833.3,1094,1329.385125
29000,48000,1,0.6,1,1,1,1,833.3,1094,1655.172414
23397,42803,1,0.6,1,1,1,1,833.3,1094,1829.422576
36070,52620,1,0.6,1,1,1,1,833.3,1094,1458.830053
54003,111375,1,0.6,1,1,1,1,833.3,1094,2062.385423
97242,122387,1,0.6,1,1,1,1,833.3,1094,1258.581683
154899,175856,1,0.6,1,1,1,1,833.3,1094,1135.294611
95,108,1,0.6,1,1,1,1,833.3,1094,1136.842105
203835,679850,1,0.6,1,1,1,1,833.3,1094,3335.295705
179,597,1,0.6,1,1,1,1,833.3,1094,3335.195531
306058,809620,1,0.6,1,1,1,1,833.3,1094,2645.315594
2,6,1,0.6,1,1,1,1,833.3,1094,3000
39900,47500,1,0.6,1,1,1,1,833.3,1094,1190.47619
62800,82400,1,0.6,1,1,1,1,833.3,1094,1312.101911
41514,45665,1,0.6,1,1,1,1,833.3,1094,1099.990365
47128,61544,1,0.6,1,1,1,1,833.3,1094,1305.890341
37624,62633,1,0.6,1,1,1,1,833.3,1094,1664.708697
24364,28377,1,0.6,1,1,1,1,833.3,1094,1164.710228
35815,60675,1,0.6,1,1,1,1,833.3,1094,1694.122574
42618,57660,1,0.6,1,1,1,1,833.3,1094,1352.949458
20988,32717,1,0.6,1,1,1,1,833.3,1094,1558.843148
20156,40786,1,0.6,1,1,1,1,833.3,1094,2023.516571
24000,71000,1,0.6,1,1,1,1,833.3,1094,2958.333333
40781,131459,1,0.6,1,1,1,1,833.3,1094,3223.53547
32960,93645,1,0.6,1,1,1,1,833.3,1094,2841.171117
51421,115063,1,0.6,1,1,1,1,833.3,1094,2237.665545
57941,140142,1,0.6,1,1,1,1,833.3,1094,2418.701783
63206,195939,1,0.6,1,1,1,1,833.3,1094,3100.006329
3838,11898,1,0.6,1,1,1,1,833.3,1094,3100.05211
82988,276301,1,0.6,1,1,1,1,833.3,1094,3329.409071
1352,4501,1,0.6,1,1,1,1,833.3,1094,3329.142012
71520,252407,1,0.6,1,1,1,1,833.3,1094,3529.180649
651,2298,1,0.6,1,1,1,1,833.3,1094,3529.953917
8700,20900,1,0.6,1,1,1,1,833.3,1094,2402.298851
7100,5600,1,0.6,1,1,1,1,833.3,1094,788.7323944
4636,7663,1,0.6,1,1,1,1,833.3,1094,1652.933563
7628,14403,1,0.6,1,1,1,1,833.3,1094,1888.175144
6553,17115,1,0.6,1,1,1,1,833.3,1094,2611.780864
5798,10300,1,0.6,1,1,1,1,833.3,1094,1776.474646
9993,29744,1,0.6,1,1,1,1,833.3,1094,2976.483538
6399,18218,1,0.6,1,1,1,1,833.3,1094,2847.007345
4428,10731,1,0.6,1,1,1,1,833.3,1094,2423.441734
3760,11568,1,0.6,1,1,1,1,833.3,1094,3076.595745
5000,20000,1,0.6,1,1,1,1,833.3,1094,4000
6879,24724,1,0.6,1,1,1,1,833.3,1094,3594.127053
4567,14668,1,0.6,1,1,1,1,833.3,1094,3211.73637
8255,14718,1,0.6,1,1,1,1,833.3,1094,1782.919443
16925,34716,1,0.6,1,1,1,1,833.3,1094,2051.166913
4753,12414,1,0.6,1,1,1,1,833.3,1094,2611.824111
2442,6378,1,0.6,1,1,1,1,833.3,1094,2611.793612
5220,13081,1,0.6,1,1,1,1,833.3,1094,2505.938697
1565,3922,1,0.6,1,1,1,1,833.3,1094,2506.070288
6615,20463,1,0.6,1,1,1,1,833.3,1094,3093.424036
2872,8885,1,0.6,1,1,1,1,833.3,1094,3093.662953
800,1900,1,0.6,1,1,1,1,833.3,1094,2375
2000,1600,1,0.6,1,1,1,1,833.3,1094,800
1700,2810,1,0.6,1,1,1,1,833.3,1094,1652.941176
1836,3467,1,0.6,1,1,1,1,833.3,1094,1888.344227
1724,4503,1,0.6,1,1,1,1,833.3,1094,2611.948956
1522,2704,1,0.6,1,1,1,1,833.3,1094,1776.609724
1711,5093,1,0.6,1,1,1,1,833.3,1094,2976.621859
2525,7189,1,0.6,1,1,1,1,833.3,1094,2847.128713
2666,6461,1,0.6,1,1,1,1,833.3,1094,2423.48087
1761,5418,1,0.6,1,1,1,1,833.3,1094,3076.660988
2000,7000,1,0.6,1,1,1,1,833.3,1094,3500
1802,6477,1,0.6,1,1,1,1,833.3,1094,3594.339623
1248,4008,1,0.6,1,1,1,1,833.3,1094,3211.538462
2968,6739,1,0.6,1,1,1,1,833.3,1094,2270.552561
5567,11953,1,0.6,1,1,1,1,833.3,1094,2147.116939
9952,33661,1,0.6,1,1,1,1,833.3,1094,3382.335209
9846,28843,1,0.6,1,1,1,1,833.3,1094,2929.41296
9563,42122,1,0.6,1,1,1,1,833.3,1094,4404.684722
1500,3500,1,0.6,1,1,1,1,833.3,1094,2333.333333
1300,1100,1,0.6,1,1,1,1,833.3,1094,846.1538462
1197,1979,1,0.6,1,1,1,1,833.3,1094,1653.299916
1119,2113,1,0.6,1,1,1,1,833.3,1094,1888.293119
1021,2667,1,0.6,1,1,1,1,833.3,1094,2612.144956
859,1526,1,0.6,1,1,1,1,833.3,1094,1776.484284
1359,4045,1,0.6,1,1,1,1,833.3,1094,2976.453274
3020,8598,1,0.6,1,1,1,1,833.3,1094,2847.019868
1834,4445,1,0.6,1,1,1,1,833.3,1094,2423.664122
847,2606,1,0.6,1,1,1,1,833.3,1094,3076.74144
204,733,1,0.6,1,1,1,1,833.3,1094,3593.137255
697,2239,1,0.6,1,1,1,1,833.3,1094,3212.338594
1105,2509,1,0.6,1,1,1,1,833.3,1094,2270.588235
1390,2984,1,0.6,1,1,1,1,833.3,1094,2146.76259
3013,10191,1,0.6,1,1,1,1,833.3,1094,3382.34318
2798,8196,1,0.6,1,1,1,1,833.3,1094,2929.235168
2840,12510,1,0.6,1,1,1,1,833.3,1094,4404.929577
4200,10100,1,0.6,1,1,1,1,833.3,1094,2404.761905
13200,10400,1,0.6,1,1,1,1,833.3,1094,787.8787879
10494,17346,1,0.6,1,1,1,1,833.3,1094,1652.94454
9874,18644,1,0.6,1,1,1,1,833.3,1094,1888.191209
